date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20180303,0,Anhui,91.75,0.8079375,0.7985625000000002,26.4375,24.8125,51.0625,90.0,62.5,80.75,78.3125,67.6875,67.6875,56.0625,8.8125,9.625
20180303,0,Beijing,189.0,1.625,1.117,73.0,54.0,27.0,89.0,49.0,70.0,172.0,103.0,142.0,77.0,23.0,18.0
20180303,0,Chongqing,63.0,1.018,0.947,47.0,36.0,19.0,110.0,56.0,79.0,66.0,60.0,44.0,39.0,11.0,10.0
20180303,0,Fujian,103.125,0.895125,0.8336250000000001,23.25,22.375,61.125,124.875,80.0,109.375,84.14285714285714,55.5,76.5,36.625,11.125,11.375
20180303,0,Gansu,97.75,1.0775,0.9560833333333334,41.75,34.583333333333336,52.916666666666664,118.58333333333333,74.83333333333333,105.33333333333333,129.91666666666666,111.33333333333333,60.083333333333336,45.166666666666664,26.583333333333332,27.166666666666668
20180303,0,Guangdong,64.19047619047619,0.8186190476190477,0.7971428571428573,23.285714285714285,22.857142857142858,61.95238095238095,113.95238095238095,78.52380952380952,97.47619047619048,56.0,46.42857142857143,43.904761904761905,34.523809523809526,9.904761904761905,9.666666666666666
20180303,0,Guangxi,64.84615384615384,0.9403846153846154,0.9221538461538461,21.846153846153847,20.0,40.46153846153846,81.53846153846153,56.30769230769231,69.76923076923077,67.84615384615384,57.76923076923077,44.84615384615385,38.61538461538461,12.615384615384615,12.153846153846153
20180303,0,Guizhou,96.2,0.9790000000000001,0.845,22.6,22.2,70.6,120.0,87.6,107.2,99.6,90.0,70.8,59.8,16.0,17.6
20180303,0,Hainan,26.5,0.505,0.505,5.0,8.0,15.0,30.0,15.0,23.0,25.5,25.0,16.0,13.5,3.0,3.5
20180303,0,Hebei,173.27272727272728,1.8353636363636363,1.3149090909090908,52.27272727272727,43.54545454545455,46.36363636363637,109.54545454545455,69.63636363636364,94.45454545454545,199.8181818181818,139.72727272727272,132.45454545454547,74.63636363636364,38.54545454545455,30.09090909090909
20180303,0,Heilongjiang,124.0,0.9335833333333331,0.6385833333333333,31.333333333333332,21.416666666666668,59.5,100.25,66.66666666666667,90.41666666666667,119.58333333333333,72.5,93.0,50.166666666666664,24.833333333333332,20.416666666666668
20180303,0,Henan,150.35294117647058,1.1824117647058823,1.0424117647058824,27.529411764705884,30.11764705882353,37.0,93.52941176470588,57.05882352941177,81.0,137.0,97.23529411764706,113.58823529411765,71.82352941176471,9.058823529411764,11.705882352941176
20180303,0,Hubei,75.36363636363636,1.3284545454545453,1.2607272727272727,28.636363636363637,29.181818181818183,41.81818181818182,66.0,41.18181818181818,53.36363636363637,69.3,72.36363636363636,52.90909090909091,56.63636363636363,7.7272727272727275,8.181818181818182
20180303,0,Hunan,75.46153846153847,1.1002307692307691,1.0303846153846155,23.692307692307693,19.384615384615383,29.307692307692307,60.92307692307692,39.07692307692308,51.38461538461539,75.33333333333333,57.38461538461539,53.30769230769231,40.23076923076923,8.615384615384615,7.769230769230769
20180303,0,Jiangsu,82.6,0.8226000000000001,0.7874999999999999,34.9,30.1,43.3,82.1,54.0,74.3,77.9,60.3,60.1,41.1,8.5,9.4
20180303,0,Jiangxi,85.1,1.0726,1.0641999999999998,17.0,17.7,46.2,82.4,54.5,71.5,80.22222222222223,68.3,62.0,52.2,16.1,12.9
