date,hour,province,AQI,CO,CO_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,PM10,PM10_24h,PM2.5,PM2.5_24h,SO2,SO2_24h
20190202,0,Anhui,94.3125,0.9431875000000001,0.885875,27.0,21.25,52.625,88.75,64.3125,78.3125,85.35714285714286,77.375,69.5625,64.125,8.875,6.625
20190202,0,Beijing,89.0,1.3330000000000002,0.908,69.0,46.0,12.0,69.0,28.0,54.0,110.0,83.0,66.0,41.0,14.0,7.0
20190202,0,Chongqing,42.0,0.969,0.971,33.0,31.0,23.0,46.0,25.0,34.0,41.0,41.0,28.0,31.0,4.0,4.0
20190202,0,Fujian,40.25,0.771,0.8075,12.875,12.625,56.375,82.5,65.625,75.375,33.5,32.0,24.375,18.875,4.625,5.5
20190202,0,Gansu,82.08333333333333,0.9652500000000002,0.9694166666666666,24.166666666666668,25.416666666666668,59.666666666666664,88.41666666666667,69.66666666666667,80.66666666666667,111.58333333333333,86.0,37.333333333333336,36.666666666666664,19.0,24.25
20190202,0,Guangdong,40.95238095238095,1.0373333333333334,1.0469047619047618,18.952380952380953,15.142857142857142,60.23809523809524,89.61904761904762,71.38095238095238,81.61904761904762,35.904761904761905,32.76190476190476,25.0,21.61904761904762,6.238095238095238,6.142857142857143
20190202,0,Guangxi,82.38461538461539,1.1615384615384616,1.0300769230769231,22.76923076923077,15.538461538461538,56.92307692307692,97.07692307692308,72.84615384615384,87.3076923076923,74.15384615384616,44.61538461538461,57.38461538461539,32.30769230769231,9.538461538461538,7.6923076923076925
20190202,0,Guizhou,39.6,0.8830000000000002,0.9239999999999998,15.0,14.8,32.6,61.4,29.2,51.8,38.0,33.2,24.4,23.6,10.4,12.6
20190202,0,Hainan,44.5,0.61,0.5900000000000001,4.5,10.0,74.0,106.0,88.0,94.5,29.5,33.0,17.5,20.0,4.0,4.5
20190202,0,Hebei,110.63636363636364,1.4230909090909092,1.2663636363636364,38.63636363636363,33.54545454545455,39.72727272727273,83.0,50.72727272727273,70.81818181818181,135.9090909090909,117.9090909090909,80.81818181818181,56.54545454545455,24.454545454545453,23.454545454545453
20190202,0,Heilongjiang,93.25,1.02775,0.9051666666666667,28.5,25.916666666666668,31.833333333333332,63.0,32.5,51.833333333333336,95.33333333333333,80.41666666666667,67.91666666666667,53.0,21.833333333333332,17.333333333333332
20190202,0,Henan,131.11764705882354,1.2375294117647062,1.0448823529411766,22.88235294117647,21.705882352941178,52.529411764705884,89.11764705882354,66.23529411764706,80.29411764705883,112.0,93.0,98.94117647058823,67.52941176470588,6.235294117647059,8.352941176470589
20190202,0,Hubei,105.54545454545455,1.353181818181818,1.3437272727272727,25.181818181818183,25.727272727272727,53.54545454545455,83.0909090909091,61.36363636363637,73.81818181818181,98.18181818181819,95.81818181818181,78.27272727272727,77.0909090909091,9.181818181818182,9.909090909090908
20190202,0,Hunan,93.61538461538461,1.2600769230769229,1.2226923076923077,21.692307692307693,21.846153846153847,49.76923076923077,92.61538461538461,65.84615384615384,82.6923076923077,80.46153846153847,83.6923076923077,68.92307692307692,75.6923076923077,6.3076923076923075,5.846153846153846
20190202,0,Jiangsu,107.5,1.0088000000000001,0.8634000000000001,29.6,23.5,50.2,80.2,57.7,70.2,96.7,81.6,80.1,64.2,6.6,6.7
20190202,0,Jiangxi,50.8,0.9602,0.9907999999999998,16.4,13.3,42.0,77.4,57.5,70.3,47.2,44.9,33.0,33.3,5.7,5.8
20190202,0,Jilin,127.625,1.288,0.98425,34.5,26.375,37.125,71.625,39.875,60.125,139.625,104.125,87.625,51.75,21.375,18.875
20190202,0,Liaoning,92.78571428571429,1.2197142857142858,1.1548571428571428,31.071428571428573,31.0,49.42857142857143,69.57142857142857,49.57142857142857,61.357142857142854,126.28571428571429,103.28571428571429,61.5,44.0,28.642857142857142,29.0
20190202,0,Neimenggu,99.27272727272727,1.2005454545454546,0.8340000000000001,33.0,22.636363636363637,41.81818181818182,79.45454545454545,48.36363636363637,69.27272727272727,113.63636363636364,95.0,70.81818181818181,37.63636363636363,23.272727272727273,21.545454545454547
